"","first_name","last_name","baker_age","baker_occupation","hometown","signature_bake","show_stopper","series","episode","technical","result"
"5818","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,1,6,"IN"
"5819","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,2,6,"IN"
"5820","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,3,10,"IN"
"5821","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,4,9,"IN"
"5822","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,5,5,"OUT"
"5823","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,6,NA,NA
"5824","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,7,NA,NA
"5825","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,8,NA,NA
"5826","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,9,NA,NA
"5827","Manisha","Parmar",27,"Nursery nurse","Leicester","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart",3,10,NA,NA
"5828","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,1,6,"IN"
"5829","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,2,6,"IN"
"5830","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,3,10,"IN"
"5831","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,4,9,"IN"
"5832","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,5,5,"OUT"
"5833","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,6,NA,NA
"5834","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,7,NA,NA
"5835","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,8,NA,NA
"5836","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,9,NA,NA
"5837","Manisha","Parmar",27,"Nursery nurse","Leicester","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert",3,10,NA,NA
"5838","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,1,6,"IN"
"5839","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,2,6,"IN"
"5840","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,3,10,"IN"
"5841","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,4,9,"IN"
"5842","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,5,5,"OUT"
"5843","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,6,NA,NA
"5844","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,7,NA,NA
"5845","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,8,NA,NA
"5846","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,9,NA,NA
"5847","Manisha","Parmar",27,"Nursery nurse","Leicester","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie",3,10,NA,NA
"5848","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,1,3,"STAR BAKER"
"5849","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,2,6,"IN"
"5850","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,3,3,"IN"
"5851","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,4,8,"IN"
"5852","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,5,5,"IN"
"5853","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,6,4,"IN"
"5854","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,7,2,"IN"
"5855","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,8,4,"OUT"
"5856","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,9,NA,NA
"5857","Manon","Lagrave",26,"Software project manager","London",NA,NA,9,10,NA,NA
"5858","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,1,3,"STAR BAKER"
"5859","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,2,11,"OUT"
"5860","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,3,NA,NA
"5861","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,4,NA,NA
"5862","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,5,NA,NA
"5863","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,6,NA,NA
"5864","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,7,NA,NA
"5865","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,8,NA,NA
"5866","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,9,NA,NA
"5867","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Zingy Citrus Madeira Cake","A Walk in the Black Forest",6,10,NA,NA
"5868","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,1,3,"STAR BAKER"
"5869","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,2,11,"OUT"
"5870","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,3,NA,NA
"5871","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,4,NA,NA
"5872","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,5,NA,NA
"5873","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,6,NA,NA
"5874","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,7,NA,NA
"5875","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,8,NA,NA
"5876","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,9,NA,NA
"5877","Marie","Campbell",66,"Retired","Auchterarder, Perthshire","Biscotti Italiano","Russian Box",6,10,NA,NA
"5878","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,1,NA,"OUT"
"5879","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,2,NA,NA
"5880","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,3,NA,NA
"5881","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,4,NA,NA
"5882","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,5,NA,NA
"5883","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,6,NA,NA
"5884","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,1,5,"IN"
"5885","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,2,6,"IN"
"5886","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,3,11,"OUT"
"5887","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,4,NA,NA
"5888","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,5,NA,NA
"5889","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,6,NA,NA
"5890","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,7,NA,NA
"5891","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,8,NA,NA
"5892","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,9,NA,NA
"5893","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,10,NA,NA
"5894","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",1,1,NA,"OUT"
"5895","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",1,2,NA,NA
"5896","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",1,3,NA,NA
"5897","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",1,4,NA,NA
"5898","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",1,5,NA,NA
"5899","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",1,6,NA,NA
"5900","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,1,5,"IN"
"5901","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,2,6,"IN"
"5902","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,3,11,"OUT"
"5903","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,4,NA,NA
"5904","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,5,NA,NA
"5905","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,6,NA,NA
"5906","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,7,NA,NA
"5907","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,8,NA,NA
"5908","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,9,NA,NA
"5909","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Lemon and Poppy Seed Cake","Chocolate Monster",4,10,NA,NA
"5910","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",1,1,NA,"OUT"
"5911","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",1,2,NA,NA
"5912","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",1,3,NA,NA
"5913","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",1,4,NA,NA
"5914","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",1,5,NA,NA
"5915","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",1,6,NA,NA
"5916","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,1,5,"IN"
"5917","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,2,6,"IN"
"5918","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,3,11,"OUT"
"5919","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,4,NA,NA
"5920","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,5,NA,NA
"5921","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,6,NA,NA
"5922","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,7,NA,NA
"5923","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,8,NA,NA
"5924","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,9,NA,NA
"5925","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Rosemary & Raisin Breadsticks","Sage & Garlic Plait",4,10,NA,NA
"5926","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",1,1,NA,"OUT"
"5927","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",1,2,NA,NA
"5928","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",1,3,NA,NA
"5929","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",1,4,NA,NA
"5930","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",1,5,NA,NA
"5931","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",1,6,NA,NA
"5932","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,1,5,"IN"
"5933","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,2,6,"IN"
"5934","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,3,11,"OUT"
"5935","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,4,NA,NA
"5936","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,5,NA,NA
"5937","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,6,NA,NA
"5938","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,7,NA,NA
"5939","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,8,NA,NA
"5940","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,9,NA,NA
"5941","Mark","Onley",37,"Carpenter and Kitchen Fitter","Milton Keynes","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites",4,10,NA,NA
"5942","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,1,NA,"OUT"
"5943","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,2,NA,NA
"5944","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,3,NA,NA
"5945","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,4,NA,NA
"5946","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,5,NA,NA
"5947","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",1,6,NA,NA
"5948","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,1,5,"IN"
"5949","Mark","Whithers",48,"Bus Driver","South Wales","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses.",4,2,6,"IN"
